a_mono,a,b,DFT_energy_bi,magnetic_moment,formation_energy,area,d,no_soc_bandgap,soc_bandgap,dielectric_constant,soc_energy,del_e_bilayer_bottom_and_mono
4.3067599654,4.2663684925,4.2663684925,-19.645382,0.0,-0.1377229333,15.7631587479,3.0613606529,3.0232,2.5716,3.006626,-0.29146283,-0.00042
4.1809968913,4.1613166122,4.1613166122,-21.39618,0.0,-0.108072,14.9964979637,2.8688750563,3.3168,3.0573,2.582891,-0.23227506,-0.000365
4.5053860175,4.4516225185,4.4516225185,-17.799993,0.0,-0.1739568667,17.1618564902,3.4513334434,2.4734,1.9662,3.743826,-0.46589926,-0.000337
4.7314128457,4.7148330126,4.7148330126,-25.314458,0.0,-0.1182253333,19.2512759601,2.6474309342,1.9393,1.4769,3.509069,-0.26029611,-0.000296
4.8833808853,4.8500355439,4.8500355439,-23.211135,0.0,-0.1496531667,20.3714553998,2.503261032,1.5383,1.0871,4.208666,-0.30775603,-0.000383
4.0020015032,3.6811575242,3.6811575242,-26.270099,0.0,-0.2913028333,11.7354059463,2.080768641,0.0,0.0,24.294884,-0.05605906,-0.000937
4.0468552844,3.9067224806,3.9067224806,-25.567552,0.0,-0.324355,13.2178557511,2.5094000159,0.0,0.0,35.174694,-0.1821929,-0.000868
3.647009976,3.6495873904,3.6495873904,-27.932571,0.0,-0.3462371667,11.5350932765,2.1034883726,0.0,0.0,22.356338,-0.27397618,0.003284
3.9026242963,3.8882562883,3.8882562883,-27.31951,0.0,-0.358551,13.0930868612,2.5185315667,0.0,0.0,25.598345,-0.36641028,-0.000898
2.7045759202,2.6984071307,2.6984071307,-36.376932,0.0,-0.1583283333,6.3057803819,1.6298943649,0.0,0.0,25.595106,-0.57291185,0.002118
2.7071790424,2.6901402049,2.6901402049,-28.072371,0.0,-0.1228671667,6.2672178515,1.8292541326,0.0,0.0,7.376208,-0.10021493,0.000679
2.6638993269,2.6529964791,2.6529964791,-30.819734,0.0,-0.1172333333,6.0956301873,1.8183709012,0.0,0.0,8.482124,-0.08914055,0.000429
3.6099134302,3.6851994862,3.6851994862,-24.861803,0.0,-0.1657185,11.7614013168,2.1196247881,0.0,0.0,11.24069,-0.03403108,0.002315
3.7430711838,3.8772263021,3.8772263021,-23.192298,0.0,-0.2176813333,13.0189970118,2.0182682702,0.0,0.0,18.940555,-0.07216481,0.004816
3.9048794184,3.8947527882,3.8947527882,-21.392684,0.0,-0.2185023333,13.1366759714,2.7300493621,0.0,0.0,61.571742,-0.2152946,-0.000704
3.7453233644,3.7288573848,3.7288573848,-30.671014,0.0,-0.1964653333,12.0417213957,3.390888197,0.0,0.0,754.130593,-0.16346676,0.000345
4.4212740835,4.3636955807,4.3636955807,-17.418104,0.0,-0.1637793667,16.490732957,3.4757830694,1.9505,1.7667,4.197624,-0.21623393,-8.6e-05
4.3892631595,4.3482379035,4.3482379035,-22.622929,0.0,-0.1229481667,16.3740642779,3.1023497179,4.0736,4.0217,2.056522,-0.0939157,-0.000425
4.2251026595,4.2011006873,4.2011006873,-24.991357,0.0,-0.0996038333,15.2847606247,2.768441523,4.646,4.642,1.84631,-0.06039376,-0.000275
4.6275227652,4.5705338605,4.5705338605,-20.020971,0.0,-0.1510479333,18.091192112,3.4772105796,3.4407,3.2399,2.406004,-0.2287263,-0.000175
3.3398558216,3.3250742675,3.3250742675,-47.565973,0.0,-0.1900625,9.5748525029,2.9233429887,0.0,0.0,7.805363,-0.45231073,-0.000332
3.2392400905,3.1868276435,3.1868276435,-41.325017,0.0,-0.3176761667,8.795252963,3.4943545185,0.0,0.0,46.175072,-0.5824238,0.000387
3.4696880836,3.454958301,3.454958301,-30.123227,0.0,-0.1877641667,10.3375117286,3.3571271163,0.6982,0.6824,9.12981,-0.03929433,-0.000173
3.2796816577,3.25889023,3.25889023,-33.084987,0.0,-0.1601001667,9.1974838344,3.1734453047,0.8545,0.8355,7.978758,-0.0056635,-0.000412
3.7610223934,3.7335167509,3.7335167509,-27.024819,0.0,-0.2125795,12.0718436133,3.5116637431,0.559,0.5348,11.192014,-0.17674628,-0.00074
3.2004354157,3.1631884425,3.1631884425,-34.616809,0.0,-0.2871685,8.6651138928,3.5453812732,0.0,0.0,23.252821,-0.09250743,0.000337
3.4944715936,3.4852817194,3.4852817194,-36.828844,0.0,-0.1926096667,10.5196470231,3.1229078727,0.307,0.3018,9.982536,-0.03296488,-0.000308
3.7472306414,3.7430630631,3.7430630631,-33.066793,0.0,-0.2191581667,12.1335980745,3.2639618272,0.0963,0.0423,23.297235,-0.14783508,-0.000369
4.3596906351,5.5542035239,5.5542035239,-13.90878,0.0,-0.3035964,26.7160980877,2.8643474615,1.9126,1.6819,2.874629,-0.3304161,0.037793
2.9359544211,2.9073480115,2.9073480115,-38.825562,0.0,-0.279112,7.3202277616,3.4442066043,0.0,0.0,24.013695,-0.02354486,0.00093
2.5991183216,2.5800266453,2.5800266453,-31.726213,0.0,-0.1396315,5.7648165748,1.7708146013,0.0,0.0,14.090003,-0.00587505,0.00124
3.2074334314,3.1713115223,3.1713115223,-35.23229,0.5833,-0.2820076667,8.7098102206,3.4886041517,0.0,0.0,42.981684,-0.09484636,-0.000259
3.0154795684,2.9969442944,2.9969442944,-45.625159,0.0,-0.3026488333,7.778209331,3.0120552692,0.0,0.0,48.586626,-0.15800413,0.001695
2.7532701875,2.7587684602,2.7587684602,-37.585535,0.0,-0.1787628333,6.5911669714,1.5232168525,0.0,0.0,8.810538,-0.16101625,-0.004462
2.8339886579,2.8267659548,2.8267659548,-58.17857,0.0,-0.1363166667,6.9199960512,2.5468726505,1.2,1.1767,5.448117,-0.10595033,-0.000881
3.1819882369,3.1703265133,3.1703265133,-48.593151,0.0,-0.1926378333,8.7045151791,3.1613975002,1.5066,1.4296,7.313177,-0.10836296,-0.001247
3.2196633807,3.1954142732,3.1954142732,-41.994831,0.0,-0.3260305,8.8425608958,3.2127246458,0.0,0.0,26.082875,-0.23740796,-0.003184
3.3152878239,3.2906464365,3.2906464365,-44.907752,0.0,-0.2608183333,9.3774837043,3.2183001351,1.3889,1.1648,8.194228,-0.1390373,-9.5e-05
3.551860461,3.5158495387,3.5158495387,-40.667553,0.0,-0.2850311667,10.705141419,3.4300230383,1.0236,0.8039,10.468333,-0.2490136,0.001057
3.5638830995,3.5458603911,3.5458603911,-32.646229,0.0,-0.1933398333,10.8888394786,3.3664842476,0.7206,0.6985,7.28691,-0.0827977,-0.000492
3.4123935006,3.3942655706,3.3942655706,-35.399931,0.0,-0.1626585,9.9773979152,3.1437599111,0.905,0.8743,6.547877,-0.04880666,-0.000403
3.8239757076,3.8028155836,3.8028155836,-29.684686,0.0,-0.2192986667,12.5239532706,3.5228884763,0.6017,0.5687,8.646861,-0.21884233,-0.000719
3.277297458,3.2429461584,3.2429461584,-36.73536,0.0,-0.2839423333,9.1076208894,3.6185615802,0.0,0.0,23.249247,-0.14165338,0.00014
3.9287725952,3.918516332,3.918516332,-35.604219,0.0,-0.2190425,13.2975638952,3.3264202761,0.191,0.161,14.058598,-0.1926018,-0.000327
3.5925072766,3.5787834757,3.5787834757,-39.516671,0.0,-0.134002125,11.0919235087,3.2972963783,1.8282,1.8277,3.861936,-0.0009015,0.000523
3.7910744565,3.7782399185,3.7782399185,-35.914318,0.0,-0.15262975,12.3627187275,3.380296398,1.7098,1.699,4.394424,-0.01829942,0.000542
4.1325688705,4.121595334,4.121595334,-31.860029,0.0,-0.165445375,14.7116670719,3.5936662437,1.5882,1.5175,5.364153,-0.0938116,0.000704
3.8049489052,3.7631175447,3.7631175447,-32.907506,0.0,-0.18876475,12.2637814368,2.5817084117,0.0,0.0,19.361277,-0.76011311,-0.000412
4.9199489262,4.886181104,4.886181104,-32.13205,0.0,-0.21322725,20.6761505395,3.3574051005,0.2754,0.0,11.96422,-0.82183927,0.046228
5.2371941901,5.2165166896,5.2165166896,-29.672549,0.0,-0.216897125,23.5664943825,2.9560697006,0.4015,0.1167,13.38201,-0.96353323,-0.008527
3.6390728136,3.6211391347,3.6211391347,-34.490065,0.0,-0.153219625,11.3558518826,3.1520191883,1.91,1.9087,4.092799,-0.00646753,-0.000409
3.926912534,3.9072823095,3.9072823095,-32.145702,0.0,-0.153317,13.2214358581,2.9673959819,1.2224,1.2216,4.309359,-0.03496276,0.000716
4.0931171669,4.0711137669,4.0711137669,-29.806504,0.0,-0.17552175,14.3534925652,3.0546897971,0.8685,0.8494,5.051248,-0.0562543,0.000636
4.3946480164,4.381687049,4.381687049,-27.037166,0.0,-0.19258125,16.6268666723,3.212689113,0.6811,0.6295,6.382546,-0.14118486,-0.000298
3.5631878877,3.5007983558,3.5007983558,-41.614875,0.5615,-0.333349125,10.6137762398,2.9011620046,0.0,0.0,188.788227,-0.01090997,-0.104211
4.0841448003,3.8286138518,3.8286138518,-37.877343,0.0,-0.605410625,12.6945648111,3.7048156866,0.0,0.0,62.933337,-0.11072036,-0.004151
3.4665579544,3.4499941436,3.4499941436,-56.866479,0.0,-0.351790625,10.3079284466,2.8186287656,0.0,0.0,45.875936,-0.13389266,-0.000359
4.8197802108,4.7934871727,4.7934871727,-32.125719,0.0,-0.188564875,19.8992103711,3.0134130545,0.3599,0.2133,18.149097,-0.09278778,-0.002832
3.5906744409,3.5673319476,3.5673319476,-46.567429,0.0,-0.256060125,11.0208585455,3.4704460129,0.0279,0.0,35.370692,-0.11152972,-0.002366
4.077539443,4.0589591094,4.0589591094,-27.619944,0.0,-0.174028,14.2679044576,2.5534258086,0.1238,0.1356,6.280204,-0.28848087,-0.000715
4.2482617459,4.2441148402,4.2441148402,-25.894407,0.0,-0.201004625,15.5992522077,2.4867906358,0.0,0.0,8.13151,-0.32080868,-0.00046
4.547651596,4.558157609,4.558157609,-23.836671,0.0,-0.225008875,17.9932569216,2.5146547103,0.0,0.0,12.59139,-0.43199526,-0.003735
3.7355322473,3.7117087277,3.7117087277,-50.901458,0.0,-0.2630245,11.9310350024,3.2321672442,0.1446,0.1337,29.440516,-0.1793951,-0.000382
2.9679483459,2.9617754229,2.9617754229,-53.77912,0.0,-0.100538,7.5967030106,2.6814075192,1.201,1.1977,4.700145,-0.00013737,0.000236
3.5791405825,3.5626524848,3.5626524848,-39.589603,0.0,-0.134057375,10.9918754162,3.2447922586,1.7953,1.7939,4.022137,-0.00089638,0.000183
3.7785417632,3.7620198325,3.7620198325,-35.959061,0.0,-0.152419625,12.2568428168,3.3734060837,1.6557,1.6471,4.515624,-0.018157,-0.000568
4.1156043996,4.1050119746,4.1050119746,-31.877349,0.0,-0.164645375,14.5934943401,3.5951575288,1.3891,1.3204,5.530346,-0.09293281,0.00013
4.6710836862,4.5955562704,4.5955562704,-27.827489,0.0,-0.361804375,18.2895524251,3.2148151277,0.0,0.0,27.155995,-0.36895096,0.006631
3.9835807225,3.9733344818,3.9733344818,-42.08004,0.0,-0.142551,13.6721582509,3.217136026,0.5689,0.2734,5.751373,-0.69701265,0.009072
3.9308584894,3.8907734803,3.8907734803,-32.986071,0.0,-0.178080625,13.1098777335,2.6065312486,0.3699,0.2393,18.525157,-0.7562037,0.000398
2.8927788661,2.8851495608,2.8851495608,-59.503353,0.0,-0.111185375,7.2088270417,2.740490685,0.0,0.0,93.985436,-0.00755873,-0.000162
3.1042275537,3.1000337212,3.1000337212,-43.786582,0.0,-0.10984675,8.322803019,2.5596668335,1.3559,1.3545,3.208447,-0.00520617,0.000247
3.6285898675,3.610574863,3.610574863,-34.530418,0.0,-0.153196,11.2898331793,3.1794010206,2.07,2.0695,4.249456,-0.00646123,7.7e-05
3.8166855664,3.7989398143,3.7989398143,-31.731363,0.0,-0.174277375,12.4984322074,3.2490207504,1.3548,1.3395,5.092802,-0.0252184,0.000221
4.1315799137,4.1261653245,4.1261653245,-28.584556,0.0,-0.1893175,14.7442544301,3.5631170621,0.9542,0.88,6.611375,-0.10468365,0.000331
3.4543620446,3.5504865883,3.5504865883,-40.068,0.0,-0.153096,10.9171148189,1.7731753765,0.0,0.0,3.772255,-0.03102262,-0.000585
3.917971574,3.8971915188,3.8971915188,-32.175008,0.0,-0.15338675,13.1533890599,2.9560392501,1.3073,1.3085,4.314106,-0.03498496,-0.000894
4.0829954855,4.0636812032,4.0636812032,-29.832691,0.0,-0.175626125,14.3009878946,3.0286919158,0.9168,0.9028,5.083435,-0.05599822,0.000287
4.3820986035,4.3658050474,4.3658050474,-27.063269,0.0,-0.192542375,16.5067381167,3.2365943897,0.8002,0.7385,6.28457,-0.1393232,-0.000162
3.6386694165,3.6203465477,3.6203465477,-41.339081,0.0,-0.253563125,11.3509858325,2.8766186512,0.0,0.0,28.026438,-0.00991986,0.01697
3.8693761855,3.8604860451,3.8604860451,-38.287323,0.0,-0.289537125,12.9066024292,2.963623387,0.0,0.0,142.519945,-0.02920607,0.035162
4.1763041126,4.1497429452,4.1497429452,-36.046433,0.0,-0.303116375,14.9133364402,3.0394273959,0.0,0.0,33.039949,-0.10989965,0.011881
2.7677849174,2.7575507024,2.7575507024,-68.663325,0.0,-0.200272125,6.5853831612,2.5078579827,0.0,0.0,13.90253,-0.33444928,-9.5e-05
4.4130705882,4.4232668249,4.4232668249,-39.907404,0.0,-0.400711,16.9438644422,2.4262670374,0.0,0.0,69.898785,-0.43181572,-0.002615
3.6176561811,3.6029771913,3.6029771913,-46.70989,0.0,-0.259046,11.2423026333,3.2654087251,0.0,0.0,33.310226,-0.10927401,0.00113
3.6282952687,3.756067752,3.756067752,-33.572551,0.0,-0.177498625,12.2179440397,1.7941771542,0.0,0.0,4.724632,-0.25382692,0.000525
4.0727881347,4.0509350942,4.0509350942,-27.629451,0.0,-0.173794375,14.2116153811,2.5641566455,0.1713,0.1901,6.046526,-0.28865352,-0.001215
4.2406665563,4.2325954034,4.2325954034,-25.897943,0.0,-0.200096125,15.5145621561,2.5181693288,0.0,0.0,7.577148,-0.31954012,0.000264
4.5348723334,4.5388263631,4.5388263631,-23.837937,0.0,-0.222746875,17.8409745399,2.5624311202,0.0,0.0,11.176051,-0.42600207,0.001668
3.5942674695,3.5842078619,3.5842078619,-55.786924,0.0,-0.24666075,11.1253975286,2.9955337618,0.0,0.0,19.062247,-0.09331108,0.000931
3.7549844869,3.7303615272,3.7303615272,-51.068357,0.0,-0.263587125,12.0511178809,3.1995161908,0.1728,0.1321,20.955603,-0.1765934,0.001204
4.4247270852,4.5866370765,4.5866370765,-21.591498,0.0,-0.1986925,21.0372190568,1.6234781225,1.5277,1.4365,2.743253,-0.05075882,-1.8e-05
4.5274878469,4.4030415993,4.4030415993,-20.772378,0.0,-0.2259263,19.3868610825,2.672168303,1.7081,1.451,3.086049,-0.1618247,3e-06
3.6554465292,3.6142940869,3.6142940869,-45.9265,0.7378,-0.218672,13.0632230478,2.4121333317,0.0,0.0,65.462145,-0.02820468,-9e-06
3.7434987724,3.7039934707,3.7039934707,-43.234943,0.0,-0.256783125,13.7194810945,2.6907333385,0.0,0.0,27.371723,-0.10794157,-2e-05
3.8944121884,3.8150078365,3.8150078365,-25.010093,0.0,-0.184858875,14.5543721459,2.6936504267,1.2865,1.2278,2.958328,-0.03291056,-2e-06
3.7117522791,3.6939702755,3.6939702755,-31.509318,0.0,-0.26234425,13.6453751218,2.1830623377,0.0,0.0,18.001595,-0.02977078,2.1e-05
3.5941381565,3.5842120963,3.5842120963,-54.723594,0.0,-0.14437825,12.846718451,2.7070783335,0.0,0.0,20.298512,-0.00653647,2e-06
3.6833494343,3.6484747078,3.6484747078,-50.751429,0.5347,-0.197093875,13.3113967247,2.674238288,0.0,0.0,15.712702,-0.02573413,-3e-06
4.3714502077,3.6753333785,4.8717194174,-61.510164,0.0,-0.374665,17.9051940742,1.9134559405,0.0,0.0,22.409735,-0.70377366,-1e-06
6.3299226988,6.6059638904,6.6074705786,-25.445609,0.0,-0.210238875,43.6485363088,3.4538068795,4.3977,4.2421,1.482688,-0.029786,0.00021
6.072690261,6.2899324458,6.2975852556,-27.605513,0.0,-0.193101375,39.6116159292,3.2392243882,4.8951,4.8549,1.401239,-0.0054387,0.0
6.6829420084,7.0375414993,7.0349220089,-22.815981,0.0,-0.199120625,49.5084358146,3.7733709545,4.0547,0.7,1.606944,-0.3,0.000452
3.7522883782,3.2496778851,4.2119042067,-65.252307,0.0,-0.297224875,13.687396061,2.6732420421,0.0,0.0,97.834157,-0.10227002,4e-06
3.8061472908,4.2165374891,3.3405241419,-61.904493,0.0,-0.289661875,14.0854541996,2.8213716827,0.0,0.0,16.566507,-0.12249971,0.0
3.8968128113,4.2334536992,3.5028718418,-58.487614,0.0,-0.287269,14.8290778779,3.3411114983,0.0,0.0,24.940645,-0.20078947,5e-06
3.896450601,4.5335261934,3.4148933538,-65.093308,0.0,-0.355383,15.4813385444,1.6142499187,0.0,0.0,26.635826,-0.08830031,-2e-06
3.8548403873,4.2781908033,3.4960838067,-61.343436,0.0,-0.2996095,14.9567789072,2.7962076982,0.0,0.0,16.16388,-0.10774952,-2e-06
3.9419637336,3.919788224,3.919788224,-57.874539,0.0,-0.291648375,15.364650058,2.6995623068,0.0,0.0,30.368315,-0.18604873,1.5e-05
3.7916643356,3.7508223601,3.7508223601,-42.239723,0.0,-0.192370625,14.0686715616,2.2682660206,0.0,0.0,96.035168,-0.01206311,-1.9e-05
3.8947418134,3.7652550718,3.7652550718,-39.447728,0.0,-0.235372,14.1770910582,2.1269879928,0.0,0.0,102.726308,-0.02977341,-1.6e-05
3.922410218,3.9044594831,3.9044594831,-62.578669,0.0,-0.227316625,15.2449080244,2.1996773766,0.0,0.0,12.083701,-0.28896381,-1.6e-05
3.9910782702,3.9710695153,3.9710695153,-59.082007,0.0,-0.254855875,15.7693660119,2.3346159122,0.0,0.0,74.627979,-0.32570982,-1.8e-05
4.0920614742,4.0610892533,4.0610892533,-56.879675,0.0,-0.283999875,16.4925177523,2.5784748717,0.0,0.0,20.537334,-0.4126278,-1.5e-05
4.0531243039,4.0380881879,4.0380881879,-43.774465,0.0,-0.104830625,16.3060279349,2.8211369206,2.1088,2.0514,2.365112,-0.38838716,-1e-06
4.0596689295,3.9437192304,4.0365550108,-44.115979,0.0,-0.336040125,15.9192449659,1.705815877,0.0403,0.0,18.993439,-0.41972247,-7e-06
6.6789221081,6.9545656022,6.9474731165,-25.069944,0.0,-0.2172655,48.3165549579,3.5414933597,4.2261,4.0687,1.488815,-0.0526451125,-0.000165
6.4044599667,6.6176078256,6.6224058488,-27.1131,0.0,-0.197321,43.8243549132,3.330035051,4.6743,4.6294,1.416307,-0.02772157,-3e-06
7.055765833,7.3770280731,7.3911423773,-22.560963,0.0,-0.208553125,54.5246977516,3.8832595301,3.913,3.6108,1.593435,-0.15143875,0.0
3.8045355555,3.7910473986,3.7910473986,-66.793375,0.0,-0.205210375,14.3722195539,2.3900506426,0.0,0.0,13.226823,-0.85048075,0.000386
3.862550602,3.8432078474,3.8432078474,-63.721388,0.0,-0.2617925,14.7703319464,2.4174751514,0.0,0.0,70.608933,-0.88824971,-1.2e-05
4.0504833434,4.013543824,4.013543824,-46.093178,0.0,-0.30976425,16.1084854206,2.2167668053,0.0,0.0,249.175668,-0.25342723,-2.3e-05
3.888016957,3.874120242,3.874120242,-58.112906,0.0,-0.214795,15.00862655,2.2803535205,0.0,0.0,16.474852,-0.12971991,-7e-06
3.9842811882,3.9594936965,3.9594937453,-54.648707,0.0,-0.238929375,15.6775357709,2.4424085018,0.0,0.0,19.508179,-0.15136477,1.1e-05
4.1231110991,4.0762876384,4.0762876598,-52.166243,0.0,-0.261896375,16.616076826,2.6352580807,0.0,0.0,19.215518,-0.22860021,0.0
4.1908906304,4.1645418156,4.1645417312,-66.95671,0.0,-0.30337875,17.3435327842,4.1288299651,0.0,0.0,4.031528,-0.0035887,0.063776
4.5853917218,4.7680920523,4.9345361122,-54.922904,0.0,-0.2510695,23.5285586035,2.3803887391,0.0,0.0,16.420988,-0.00450445,0.002781
4.6881620542,4.2731515248,5.147204475,-50.615612,0.0,-0.20967425,21.9946978296,2.2237277777,0.0,0.0,25.74221,-0.02197057,-1e-06
4.8690411322,4.87202133,4.87202133,-45.729018,0.0,-0.16784,23.7364718213,2.4095660545,0.0,0.0,46.563813,-0.09586597,-5e-06
3.8529000599,3.8419719899,3.8419719899,-46.03114,0.0,-0.10738025,14.7608552776,2.5264336857,1.1388,1.1357,2.566031,-0.03851428,2e-05
3.7455129216,3.7167254336,3.7167254336,-44.289216,0.0,-0.20694125,13.8142050407,2.7759022905,0.0,0.0,10.981723,-0.03217891,-3e-06
3.8778582876,3.8501158218,3.8501158218,-42.084879,0.0,-0.232818875,14.8232776218,3.0965933943,0.0,0.0,10.984731,-0.13323915,1e-06
3.8435941307,3.899187613,3.9010785786,-71.135762,0.0,-0.58725025,15.2111694288,3.573568275,0.0,0.0,23.834559,-0.00550022,0.066214
4.1007596405,3.5196254479,4.5104307031,-58.578603,0.0,-0.291343625,15.8749726793,1.8239156475,0.0,0.0,15.07828,-0.00656095,-5e-06
4.1640869288,3.6174209119,4.652144021,-53.988429,0.0,-0.252035625,16.8289139282,1.873148659,0.0,0.0,15.193051,-0.02441166,-3e-06
3.7497014804,3.3744100324,4.2061016461,-70.983095,0.0,-0.261707375,14.1930204555,2.9295152243,0.0,0.0,13.278853,-0.20405442,-0.000544
4.1005045555,4.0564493147,4.0564493147,-24.355374,0.0,-0.18938675,16.4548860377,2.4259537064,1.9969,1.8715,2.728196,-0.0236427,-1e-06
4.1764180949,4.1521824844,4.1521824844,-45.095078,0.0,-0.22639825,17.240529073,2.9203033669,0.0,0.0,12.262728,-0.20071162,-1e-06
4.4211694756,3.6847397575,4.8535382409,-61.782088,0.0,-0.40273525,17.8841935852,1.9689901107,0.0,0.0,8.529886,-0.07236515,1e-06
4.0079977844,3.2578770295,4.3505148227,-13.539557,0.0,-0.2796514333,14.173450435,3.6724759794,0.0,0.0,2.226557,-0.20994201,-0.001208
2.8725903014,2.8334133054,2.8334133106,-20.547694,0.0,-0.2991368667,8.0281634704,3.3395982639,0.0,0.0,856.404038,-0.04999938,0.013832
3.1972683958,3.1542061188,3.154205793,-19.736461,0.0,-0.3103585333,9.9490807203,3.5654538092,0.0,0.0,818.161452,-0.16772703,-0.000742
4.1540958704,4.0318107598,4.0318107598,-13.684701,0.0,-0.2465086,16.2556398382,2.8487908927,0.0,0.0,402.665139,-0.40573991,1e-06
4.658731679,4.6952706178,4.6952719306,-22.425546,0.0,-0.114649,22.0454286317,2.0181545217,4.4054,4.3647,1.74854,-0.03640876,0.000754
4.5145326422,4.531658107,4.5316597991,-25.097151,0.0,-0.1048918333,20.5358547258,1.7373443206,5.0991,5.0964,1.74854,-0.00386896,0.0
4.8981524713,4.7832509791,4.7832509468,-19.50677,0.0,-0.1257159667,22.8795895605,2.7739189543,4.0703,3.9039,1.972701,-0.1692045,-0.000542
4.210413545,4.1146802275,4.1146820567,-14.014696,0.0,-0.1378076,16.9307633278,2.7579284691,2.7665,2.6233,2.187702,-0.05687596,0.000442
4.0803170109,4.0197349234,4.0197263768,-15.790029,0.0,-0.1152204667,16.158077656,2.5411257178,3.3544,3.3262,1.910414,-0.01998845,-0.000454
4.4798684602,4.3710349239,4.3710349235,-12.195552,0.0,-0.1601697,19.1058700817,3.0373958335,2.4109,2.1204,2.61618,-0.20151983,-0.000142
3.5112630876,3.1002162363,4.2237579217,-15.976004,0.0,-0.2973296667,13.0947268152,3.5251558533,0.0,0.0,296.267288,-0.17186091,-0.0001
3.0803143272,3.0546774168,3.054677421,-38.248373,0.0,-0.0807328333,9.3311436287,2.3440599921,0.0,0.0,27.136451,-0.00722688,-0.00052
3.6969081258,3.6656805176,3.6656811673,-16.658532,0.0,-0.1716650667,13.4373453694,2.8405942082,0.0,0.0,27.136451,-0.05210805,0.0
3.5663976539,3.5413226057,3.5413205571,-18.216717,1.0145,-0.1424467,12.5411102111,2.6804098105,0.0,0.0,100.75444,-0.0088704,-1e-06
3.919916255,3.8783437098,3.8783444387,-15.436834,0.0,-0.1941992,15.0415134924,3.2542599172,0.0,0.0,10.445254,-0.22128365,-0.000627
3.0182858614,3.0101621804,3.0101621847,-42.561022,1.6935,-0.096137,9.0609173424,2.3543530258,0.0,0.0,136.825567,-0.00527538,-0.000525
3.4657172447,3.4435788762,3.4435788745,-34.630308,0.0,-0.157254,11.8583469667,2.5917740747,0.0,0.0,85.097069,-0.0062059,-5e-06
3.6666104951,3.6029886655,3.6029886771,-31.721639,0.0,-0.2220135,12.9815608884,2.3699298209,0.0,0.0,37.108823,-0.03487243,0.000657
3.0086074918,3.0021463614,3.0021474125,-38.11829,0.0,-0.0825273333,9.0128421866,2.4124125252,2.7978,2.7976,1.990724,-0.00474033,-1e-06
3.5099717102,3.4923568969,3.4923568954,-27.999257,0.0,-0.1336461667,12.1967474877,2.9362984441,1.2308,1.2314,3.378977,-0.00669443,-8e-06
3.7145109365,3.6937561393,3.6937561393,-25.22787,0.0,-0.1610943333,13.6440071119,2.8527196136,0.3216,0.3293,4.74046,-0.03548958,5e-06
3.4481552499,3.4558638725,3.4558638653,-58.817767,0.0,-0.1329445,11.943065377,1.4619651511,4.1499,3.9892,2.087203,-0.42580546,0.00198
3.872813854,3.8396672161,3.8396672204,-44.716843,0.0,-0.1420728333,14.7429316537,2.7766382547,2.106,2.0087,3.118657,-0.4425258,0.000537
4.0062747067,3.9631394261,3.9631393932,-40.970301,0.0,-0.1720578333,15.7063880629,2.8569212196,1.6694,1.5746,3.566096,-0.4772357,-0.000614
4.2846129363,4.2213785338,4.2213784903,-36.431892,0.0,-0.2125966667,17.82016873,3.0040987956,1.0393,0.838,4.582127,-0.59859716,-0.000675
4.2562860766,4.1122904525,4.1122894833,-10.490516,0.0,-0.1508099333,16.9107777635,2.6770888677,1.7483,1.6262,2.630561,-0.21953553,0.000502
4.123482057,4.0108673781,4.0108697511,-11.771072,0.0,-0.1284729,16.08694717,2.4164795888,2.1266,2.0931,2.630561,-0.1737601,0.000502
4.5081290364,4.3705947095,4.3705947256,-9.32539,0.0,-0.1793139333,19.1019594788,2.9006177425,1.5106,1.239,3.210298,-0.38455616,0.000611
3.5106799861,3.1045564459,4.227612193,-13.793038,0.0,-0.3113541333,13.1248342138,3.6788851526,0.0,0.0,6.263633,-0.35634093,-0.004307
3.8970144456,3.4026532014,3.3793739959,-13.597714,0.0,1.2431623333,11.4988685277,4.2622634332,0.0,0.0,19.051878,-0.00100496,-5.661739
3.7024143322,3.6663306665,3.6663306665,-41.171022,0.0,-0.2018523333,13.442012241,2.6324562677,0.0,0.0,49.09628,-0.07070493,1.1e-05
3.7190870967,3.6739342316,3.673934232,-41.873597,0.8448,-0.1771381667,13.4978046135,2.6976019281,0.0,0.0,139.435334,-0.06012876,-1.1e-05
4.0760300846,3.6367226457,3.6505496676,-21.616744,4.0,-0.1454413333,13.2759236931,3.0661989642,0.0,0.0,59.496998,-0.00965905,0.002299
3.55475774,3.5596864673,3.559686441,-30.449779,0.0,-0.1131558333,12.6712156019,1.5600446512,0.5337,0.5366,3.847018,-0.26661363,7e-06
3.9350621507,3.9050018289,3.9050018289,-23.920274,0.0,-0.144845,15.2491010423,2.3897982434,0.3759,0.3936,5.209752,-0.30706713,-1e-06
4.1064876495,4.1110234133,4.0742890913,-22.11234,0.0,-0.181603,16.7494896344,2.3746855895,0.0,0.0,5.50983,-0.35967455,0.020105
3.6359799377,3.5916840135,3.5916840353,-42.582735,0.0,-0.2010958333,12.9001571868,2.5643295413,0.0,0.0,92.13146,-0.57550593,0.000403
3.6676889905,3.6062399464,3.6062398856,-36.706637,0.0,-0.2240765,13.0051658809,2.2243805449,0.0,0.0,50.484717,-0.09008533,1.1e-05
